condsFile,readyMsg,trial,fish1,fish2,fish3,fish4,fish5,pond,pond2,pond3,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,ins2_key.started,pracStart_key.started,pracStart_key.keys,pracStart_key.rt,pracStart_key.duration,box_show.started,F1.started,fish_key_button.started,box_show.stopped,fish_key_button.keys,fish_key_button.rt,fish_key_button.duration,fish_key.corr,fish_interval,key_time,breakStart_txt.started,reward_block_chosen,participant,date,expName,psychopyVersion,frameRate,
1condition/trialsB1.xlsx,"C1 B1- 12,8: (213),(231)",20,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0,3,3,0,0,19,19,19,,,,,,,232.0939068599837,233.55008653498953,233.55008653498953,233.6001115500112,right,0.458303107006941,None,1,1.5,234.01878634199966,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",1,stimuli/bead_g.PNG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,2,3,right,0,4,4,2,0,0,0,0,,,,,,,239.55569883901626,240.02032841398614,240.02032841398614,240.0706537850201,right,0.9433469250216149,None,1,0.5,240.97235416201875,234.55065988801653,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",2,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,2,3,right,0,4,4,2,0,1,1,1,,,,,,,241.50952569302171,241.9714352139854,241.9714352139854,242.02150050800992,right,0.4655380860203877,None,1,0.5,242.44014044600772,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",3,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.JPG,stimuli/blank.JPG,2,3,right,0,4,4,2,0,2,2,2,,,,,,,242.97838645701995,243.4556128489785,243.4556128489785,243.48896322899964,right,0.4149366850615479,None,1,0.5,243.8746748159756,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",4,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/blank.JPG,2,3,right,0,4,4,2,0,3,3,3,,,,,,,244.41482862801058,245.87357846897794,245.87357846897794,245.92374414601363,right,0.7763668370316736,None,1,1.5,246.6590356809902,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",5,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,4,4,4,,,,,,,247.20064524299232,248.65856611501658,248.65856611501658,248.70864660001826,right,0.5389763420680538,None,1,1.5,249.210171232,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",6,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,5,5,5,,,,,,,249.75296350498684,250.2094920349773,250.2094920349773,250.25959948298987,right,0.7701567710610107,None,1,0.5,250.9944209550158,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",7,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,6,6,6,,,,,,,251.53795590397203,252.99443321401486,252.99443321401486,253.04468092299066,right,0.5076681930222549,None,1,1.5,253.5124696890125,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",8,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,0,4,4,2,0,7,7,7,,,,,,,254.05496053700335,254.51178398099728,254.51178398099728,254.56176876596874,right,0.8743989240028895,None,1,0.5,255.39685745502356,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",9,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,8,8,8,,,,,,,255.9384324749699,256.89653755899053,256.89653755899053,256.9466242819908,right,0.40826677897712216,None,1,1.0,257.31461341201793,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",10,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,2,3,right,0,4,4,2,0,9,9,9,,,,,,,257.85748995200265,258.31396506301826,258.31396506301826,258.36393061699346,right,0.7151603880338371,None,1,0.5,259.0328967910027,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",11,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,10,10,10,,,,,,,259.5753572899848,260.5319086689851,260.5319086689851,260.5820908640162,right,0.3283097050152719,None,1,1.0,260.8669600489666,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",12,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,11,11,11,,,,,,,261.40851929801283,262.8666140739806,262.8666140739806,262.91654344601557,right,0.379373450006824,None,1,1.5,263.25223459198605,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",13,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,2,3,right,0,4,4,2,0,12,12,12,,,,,,,263.79321287199855,265.2520859640208,265.2520859640208,265.30135403800523,right,0.36488842603284866,None,1,1.5,265.62008980097016,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",14,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0,4,4,2,0,13,13,13,,,,,,,266.16190744302,267.61968308198266,267.61968308198266,267.6698265139712,right,0.5831096890615299,None,0,1.5,268.20511199202156,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",15,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,0,4,4,2,0,14,14,14,,,,,,,268.74721669999417,269.22055966599146,269.22055966599146,269.25374997296603,left,1.0572937590186484,None,1,0.5,270.2890615389915,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",16,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_g.PNG,0,1,left,0,4,4,2,0,15,15,15,,,,,,,270.8311837579822,271.7881991880131,271.7881991880131,271.83828124497086,left,0.41610878298524767,None,1,1.0,272.2068344799918,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",17,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0,4,4,2,0,16,16,16,,,,,,,272.74988963396754,273.70591705298284,273.70591705298284,273.75601294101216,left,0.474809407023713,None,1,1.0,274.19097325002076,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",18,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,4,4,2,0,17,17,17,,,,,,,274.73555018997286,275.19009580201237,275.19009580201237,275.2402428659843,left,0.4925904549891129,None,1,0.5,275.6918872629758,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",19,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,4,4,2,0,18,18,18,,,,,,,276.2362784729921,277.6915184080135,277.6915184080135,277.7415693899966,left,0.39469819801161066,None,1,1.5,278.09298336697975,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB3.xlsx,"C3 B3- 13,7: (321),(132)",20,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0,4,4,2,0,19,19,19,,,,,,,278.63739533897024,279.0921344750095,279.0921344750095,279.1425202920218,left,0.42701322701759636,None,1,0.5,279.52731163601857,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",1,stimuli/bead_b.PNG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,0,1,left,0,5,5,1,0,0,0,0,,,,,,,285.06707106297836,286.52974750701105,286.52974750701105,286.5801747040241,left,0.6652978080674075,None,1,1.5,287.19879466400016,280.05963264300954,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",2,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.JPG,stimuli/blank.JPG,stimuli/blank.JPG,0,1,left,0,5,5,1,0,1,1,1,,,,,,,287.7369360739831,288.21414424001705,288.21414424001705,288.2474247450009,left,0.6181635970715433,None,1,0.5,288.8490609769942,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",3,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.JPG,stimuli/blank.JPG,0,1,left,0,5,5,1,0,2,2,2,,,,,,,289.3899248170201,289.84831182297785,289.84831182297785,289.89843840000685,left,0.5354630550718866,None,1,0.5,290.40006906801136,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",4,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/blank.JPG,0,1,left,0,5,5,1,0,3,3,3,,,,,,,290.942592056992,291.89950396399945,291.89950396399945,291.9495410139789,left,0.4418532070121728,None,1,1.0,292.3510441710241,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",5,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,5,5,1,0,4,4,4,,,,,,,292.89541377400747,293.35045252001146,293.35045252001146,293.40033614396816,left,0.6172629010397941,None,1,0.5,293.9862608209951,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",6,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,5,5,1,0,5,5,5,,,,,,,294.53011955099646,295.50154754298273,295.50154754298273,295.53494329197565,left,0.43910356902051717,None,1,1.0,295.9533889410086,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",7,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,5,5,1,0,6,6,6,,,,,,,296.4982048929669,296.9521797319758,296.9521797319758,297.0028321860009,left,0.7045510290190578,None,1,0.5,297.6709424959845,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",8,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,stimuli/bead_b.PNG,0,1,left,0,5,5,1,0,7,7,7,,,,,,,298.21551134897163,298.6700386949815,298.6700386949815,298.7199908979819,left,0.4257536000222899,None,1,0.5,299.10507769702235,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",9,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_g.PNG,0,1,left,0,5,5,1,0,8,8,8,,,,,,,299.6485757770133,300.12072319100844,300.12072319100844,300.15399841597537,left,0.5167493770131841,None,1,0.5,300.639518114971,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",10,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,0,1,left,0,5,5,1,0,9,9,9,,,,,,,301.18440006300807,301.6549285899964,301.6549285899964,301.6883186660125,left,0.48827398603316396,None,1,0.5,302.1566655259812,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",11,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_b.PNG,1,2,down,0,5,5,1,0,10,10,10,,,,,,,302.7011646309984,303.1564248839859,303.1564248839859,303.2068247940042,left,0.5657328169909306,None,0,0.5,303.72454392601503,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",12,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,down,0,5,5,1,0,11,11,11,,,,,,,304.26912549801636,305.72395338700153,305.72395338700153,305.7739931169781,left,0.3544244089862332,None,0,1.5,306.0918952730135,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",13,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,down,0,5,5,1,0,12,12,12,,,,,,,306.6366113660042,307.59195525798714,307.59195525798714,307.6417429979774,left,0.7327743369969539,None,0,1.0,308.3271211539977,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",14,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,down,0,5,5,1,0,13,13,13,,,,,,,308.8707405839814,310.3264594639768,310.3264594639768,310.3764428209979,down,0.4473114600405097,None,1,1.5,310.7785359189729,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",15,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,down,0,5,5,1,0,14,14,14,,,,,,,311.32051765400684,312.7777784559876,312.7777784559876,312.8278287060093,down,0.45936281798640266,None,1,1.5,313.2461524399696,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",16,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,stimuli/bead_y.PNG,1,2,down,0,5,5,1,0,15,15,15,,,,,,,313.78924063796876,314.74561601300957,314.74561601300957,314.7956891210051,down,0.6595365890534595,None,1,1.0,315.4140450669802,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",17,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_b.PNG,1,2,down,0,5,5,1,0,16,16,16,,,,,,,315.9581481430214,316.91357213497395,316.91357213497395,316.96353884600103,down,0.42737298202700913,None,1,1.0,317.3486044090241,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",18,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,1,2,down,0,5,5,1,0,17,17,17,,,,,,,317.89125471701846,319.3481846830109,319.3481846830109,319.3982353520114,down,0.35266771499300376,None,1,1.5,319.7164726139745,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",19,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,stimuli/bead_y.PNG,1,2,down,0,5,5,1,0,18,18,18,,,,,,,320.2589840099681,321.71624773798976,321.71624773798976,321.76630304701393,down,0.8284565550275147,None,1,1.5,322.5519713649992,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
1condition/trialsB2.xlsx,"C2 B2- 10,10: (123),(312)",20,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_y.PNG,stimuli/bead_g.PNG,1,2,down,0,5,5,1,0,19,19,19,,,,,,,323.0960732999956,324.551407949999,324.551407949999,324.60109938000096,down,0.4518923810101114,None,1,1.5,325.01933562901104,,,99,2023-07-19_15h14.19.574,FishGame,2023.1.3,60.00231476582956,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.55172887601657,6,,,,,,
